Country,ISO,Sex,Year,Age,htn,diag,treat,control,Proportion of untreated stage 2 hypertension among all hypertension
Armenia,ARM,Men,1990,Age standardised (30-79 years),0.416042085,0.210359204,0.10674706,0.021131247,0.313663878
Armenia,ARM,Men,1991,Age standardised (30-79 years),0.417076197,0.215698998,0.109345334,0.021344237,0.306506012
Armenia,ARM,Men,1992,Age standardised (30-79 years),0.418201415,0.22128435,0.112255382,0.021736875,0.299464091
Armenia,ARM,Men,1993,Age standardised (30-79 years),0.419328464,0.227115965,0.115455193,0.022307426,0.2925967
Armenia,ARM,Men,1994,Age standardised (30-79 years),0.420426435,0.233175883,0.118917409,0.023079714,0.285927262
Armenia,ARM,Men,1995,Age standardised (30-79 years),0.421599395,0.239477447,0.122672231,0.024067562,0.279445
Armenia,ARM,Men,1996,Age standardised (30-79 years),0.42283466,0.245975891,0.126681681,0.02524853,0.273128901
Armenia,ARM,Men,1997,Age standardised (30-79 years),0.424202491,0.252644206,0.130966929,0.026595816,0.267117115
Armenia,ARM,Men,1998,Age standardised (30-79 years),0.425691575,0.259361096,0.135501925,0.028111363,0.261409982
Armenia,ARM,Men,1999,Age standardised (30-79 years),0.427492576,0.266049906,0.140225687,0.029783795,0.256050721
Armenia,ARM,Men,2000,Age standardised (30-79 years),0.429538288,0.272720845,0.145146628,0.031642937,0.251097978
Armenia,ARM,Men,2001,Age standardised (30-79 years),0.43185721,0.279423245,0.150271892,0.033666511,0.246603604
Armenia,ARM,Men,2002,Age standardised (30-79 years),0.434474151,0.286057694,0.155675747,0.035849114,0.242554095
Armenia,ARM,Men,2003,Age standardised (30-79 years),0.437530969,0.292491458,0.161244918,0.038201932,0.239052881
Armenia,ARM,Men,2004,Age standardised (30-79 years),0.440795022,0.298846653,0.166903135,0.040657118,0.236108338
Armenia,ARM,Men,2005,Age standardised (30-79 years),0.444096839,0.304896938,0.172489886,0.043198564,0.233852182
Armenia,ARM,Men,2006,Age standardised (30-79 years),0.447432206,0.310710449,0.177868894,0.045745961,0.232391378
Armenia,ARM,Men,2007,Age standardised (30-79 years),0.450732868,0.316279144,0.183052053,0.048207271,0.231670003
Armenia,ARM,Men,2008,Age standardised (30-79 years),0.454026359,0.321551084,0.188000194,0.050581036,0.231636051
Armenia,ARM,Men,2009,Age standardised (30-79 years),0.457286867,0.326559134,0.192718102,0.052810955,0.232225239
Armenia,ARM,Men,2010,Age standardised (30-79 years),0.460425032,0.331277626,0.197216008,0.054958498,0.233295122
Armenia,ARM,Men,2011,Age standardised (30-79 years),0.463405843,0.335545894,0.201341395,0.05705439,0.234822296
Armenia,ARM,Men,2012,Age standardised (30-79 years),0.466292412,0.339337568,0.205074987,0.059038445,0.236872154
Armenia,ARM,Men,2013,Age standardised (30-79 years),0.469212655,0.342619652,0.208380903,0.060892218,0.239316004
Armenia,ARM,Men,2014,Age standardised (30-79 years),0.471985499,0.345411403,0.211302805,0.062625303,0.242094124
Armenia,ARM,Men,2015,Age standardised (30-79 years),0.474592729,0.347860101,0.214079524,0.064318769,0.244982154
Armenia,ARM,Men,2016,Age standardised (30-79 years),0.47709747,0.350091854,0.216860782,0.066108753,0.247885185
Armenia,ARM,Men,2017,Age standardised (30-79 years),0.479733263,0.351992221,0.219275981,0.067863165,0.250920778
Armenia,ARM,Men,2018,Age standardised (30-79 years),0.482192604,0.353883506,0.221870245,0.070110703,0.253957132
Armenia,ARM,Men,2019,Age standardised (30-79 years),0.484635531,0.355704156,0.224672174,0.072773833,0.256997071
Australia,AUS,Men,1990,Age standardised (30-79 years),0.381090913,0.431468641,0.274429619,0.076156111,0.1933943
Australia,AUS,Men,1991,Age standardised (30-79 years),0.378051243,0.441100668,0.284933599,0.080456136,0.185748989
Australia,AUS,Men,1992,Age standardised (30-79 years),0.375015731,0.450832766,0.295737315,0.085254322,0.178349121
Australia,AUS,Men,1993,Age standardised (30-79 years),0.371769583,0.460648211,0.306912451,0.090728064,0.171259788
Australia,AUS,Men,1994,Age standardised (30-79 years),0.368241578,0.470633513,0.318440022,0.096976655,0.164439748
Australia,AUS,Men,1995,Age standardised (30-79 years),0.364411422,0.480809909,0.330336451,0.104189273,0.157896575
Australia,AUS,Men,1996,Age standardised (30-79 years),0.360476367,0.491167316,0.342367094,0.112183415,0.151592015
Australia,AUS,Men,1997,Age standardised (30-79 years),0.356466379,0.501595275,0.354590109,0.12110567,0.14550366
Australia,AUS,Men,1998,Age standardised (30-79 years),0.352522083,0.511908531,0.366996363,0.130973357,0.139607295
Australia,AUS,Men,1999,Age standardised (30-79 years),0.348790167,0.522052308,0.379522762,0.141720849,0.133976584
Australia,AUS,Men,2000,Age standardised (30-79 years),0.345260024,0.532162776,0.392245659,0.153600489,0.128566045
Australia,AUS,Men,2001,Age standardised (30-79 years),0.342143379,0.542102964,0.405289252,0.166417892,0.123476159
Australia,AUS,Men,2002,Age standardised (30-79 years),0.339484169,0.551687067,0.41838525,0.180109067,0.118767153
Australia,AUS,Men,2003,Age standardised (30-79 years),0.337319389,0.560770518,0.431275598,0.194370246,0.114469262
Australia,AUS,Men,2004,Age standardised (30-79 years),0.335490053,0.569201943,0.443465513,0.208653563,0.1106655
Australia,AUS,Men,2005,Age standardised (30-79 years),0.33395427,0.576575322,0.454510443,0.222269306,0.107494892
Australia,AUS,Men,2006,Age standardised (30-79 years),0.332757212,0.582872841,0.463996654,0.234415487,0.105036076
Australia,AUS,Men,2007,Age standardised (30-79 years),0.331772729,0.588126071,0.471913927,0.245060738,0.103239549
Australia,AUS,Men,2008,Age standardised (30-79 years),0.330873397,0.592416808,0.478312161,0.254064485,0.102074418
Australia,AUS,Men,2009,Age standardised (30-79 years),0.329993331,0.595878405,0.483320431,0.261393881,0.101442899
Australia,AUS,Men,2010,Age standardised (30-79 years),0.328971098,0.598337236,0.48693962,0.267077623,0.101334319
Australia,AUS,Men,2011,Age standardised (30-79 years),0.327902204,0.599520012,0.489107664,0.270994724,0.101757219
Australia,AUS,Men,2012,Age standardised (30-79 years),0.326830371,0.599446144,0.48982412,0.273113361,0.102611002
Australia,AUS,Men,2013,Age standardised (30-79 years),0.32579906,0.59828525,0.489218043,0.27348063,0.103834475
Australia,AUS,Men,2014,Age standardised (30-79 years),0.324876376,0.596145772,0.487370682,0.271910738,0.105345766
Australia,AUS,Men,2015,Age standardised (30-79 years),0.324139176,0.593238858,0.484430399,0.268765138,0.107146088
Australia,AUS,Men,2016,Age standardised (30-79 years),0.323529727,0.589747068,0.480802472,0.264493953,0.109197559
Australia,AUS,Men,2017,Age standardised (30-79 years),0.323124271,0.585747237,0.476390013,0.259286192,0.111540914
Australia,AUS,Men,2018,Age standardised (30-79 years),0.322756682,0.581445113,0.471692776,0.253864233,0.114096381
Australia,AUS,Men,2019,Age standardised (30-79 years),0.322533067,0.576948713,0.466934163,0.248671248,0.11678401
Austria,AUT,Men,1990,Age standardised (30-79 years),0.46768646,0.368166544,0.213805039,0.02704029,0.236228241
Austria,AUT,Men,1991,Age standardised (30-79 years),0.465527371,0.375017684,0.225798672,0.029596286,0.230153738
Austria,AUT,Men,1992,Age standardised (30-79 years),0.463384103,0.382085229,0.23838591,0.032610935,0.224242449
Austria,AUT,Men,1993,Age standardised (30-79 years),0.461193992,0.389401824,0.251461744,0.036129319,0.218547893
Austria,AUT,Men,1994,Age standardised (30-79 years),0.458837933,0.397021934,0.265054879,0.040244751,0.213006805
Austria,AUT,Men,1995,Age standardised (30-79 years),0.456549166,0.404819534,0.279107672,0.045026426,0.20759249
Austria,AUT,Men,1996,Age standardised (30-79 years),0.45435878,0.412967175,0.293461681,0.050539349,0.202212281
Austria,AUT,Men,1997,Age standardised (30-79 years),0.452165668,0.421380717,0.307957452,0.056777936,0.196834868
Austria,AUT,Men,1998,Age standardised (30-79 years),0.450095524,0.429931187,0.322507966,0.063679145,0.191474023
Austria,AUT,Men,1999,Age standardised (30-79 years),0.448251756,0.438517624,0.336867067,0.071052898,0.186269985
Austria,AUT,Men,2000,Age standardised (30-79 years),0.446536222,0.447163618,0.351050443,0.078976543,0.181127147
Austria,AUT,Men,2001,Age standardised (30-79 years),0.445019886,0.455840341,0.365145837,0.087386944,0.176013859
Austria,AUT,Men,2002,Age standardised (30-79 years),0.443650166,0.464599664,0.379253034,0.096421818,0.170902027
Austria,AUT,Men,2003,Age standardised (30-79 years),0.442282386,0.473592826,0.393425495,0.10621429,0.165833289
Austria,AUT,Men,2004,Age standardised (30-79 years),0.44069464,0.482892232,0.407418148,0.116745088,0.160892693
Austria,AUT,Men,2005,Age standardised (30-79 years),0.438827313,0.492200942,0.420881785,0.127733702,0.156188679
Austria,AUT,Men,2006,Age standardised (30-79 years),0.436614905,0.501613576,0.43366151,0.138907998,0.151833279
Austria,AUT,Men,2007,Age standardised (30-79 years),0.434025623,0.511293255,0.445681621,0.150107832,0.147769813
Austria,AUT,Men,2008,Age standardised (30-79 years),0.431092096,0.52106679,0.456991216,0.161260376,0.144038731
Austria,AUT,Men,2009,Age standardised (30-79 years),0.427657884,0.531008334,0.467675193,0.172469268,0.140540002
Austria,AUT,Men,2010,Age standardised (30-79 years),0.4236061,0.540879148,0.477784886,0.183831374,0.137282511
Austria,AUT,Men,2011,Age standardised (30-79 years),0.418941912,0.550495791,0.487264303,0.195281553,0.134318915
Austria,AUT,Men,2012,Age standardised (30-79 years),0.413667315,0.559799505,0.496083526,0.206689095,0.131531858
Austria,AUT,Men,2013,Age standardised (30-79 years),0.40802086,0.568743333,0.504223282,0.21779815,0.128959071
Austria,AUT,Men,2014,Age standardised (30-79 years),0.402246368,0.577323681,0.511674266,0.228191053,0.12658812
Austria,AUT,Men,2015,Age standardised (30-79 years),0.396532018,0.585617242,0.518493962,0.237958421,0.124404995
Austria,AUT,Men,2016,Age standardised (30-79 years),0.390956987,0.593716486,0.524985793,0.247368218,0.122378691
Austria,AUT,Men,2017,Age standardised (30-79 years),0.385480429,0.601547063,0.531008099,0.256351168,0.120568527
Austria,AUT,Men,2018,Age standardised (30-79 years),0.380052914,0.609163941,0.536861686,0.265483372,0.118923608
Austria,AUT,Men,2019,Age standardised (30-79 years),0.374772197,0.61657949,0.542530315,0.274943152,0.117411057
Azerbaijan,AZE,Men,1990,Age standardised (30-79 years),0.352330126,0.223928482,0.11511244,0.022866207,0.291911364
Azerbaijan,AZE,Men,1991,Age standardised (30-79 years),0.351722501,0.228647488,0.118648723,0.023044356,0.285039291
Azerbaijan,AZE,Men,1992,Age standardised (30-79 years),0.351207605,0.233639214,0.122536015,0.023397859,0.278320543
Azerbaijan,AZE,Men,1993,Age standardised (30-79 years),0.350759386,0.238854864,0.126738382,0.023949258,0.271718679
Azerbaijan,AZE,Men,1994,Age standardised (30-79 years),0.35031378,0.244257332,0.131263321,0.024710084,0.26526512
Azerbaijan,AZE,Men,1995,Age standardised (30-79 years),0.349923383,0.249912398,0.136163218,0.025685581,0.258969061
Azerbaijan,AZE,Men,1996,Age standardised (30-79 years),0.349625027,0.25580078,0.141472386,0.026876578,0.252805744
Azerbaijan,AZE,Men,1997,Age standardised (30-79 years),0.349492104,0.261983163,0.147141675,0.028275445,0.246833624
Azerbaijan,AZE,Men,1998,Age standardised (30-79 years),0.349599113,0.268383819,0.153143844,0.029891395,0.241089741
Azerbaijan,AZE,Men,1999,Age standardised (30-79 years),0.349991943,0.27507389,0.159493058,0.031693744,0.235604553
Azerbaijan,AZE,Men,2000,Age standardised (30-79 years),0.35064102,0.282122452,0.166250546,0.033714204,0.230368928
Azerbaijan,AZE,Men,2001,Age standardised (30-79 years),0.351620975,0.289538124,0.173404943,0.035945776,0.225407287
Azerbaijan,AZE,Men,2002,Age standardised (30-79 years),0.352952533,0.297316606,0.181039493,0.038390423,0.220779772
Azerbaijan,AZE,Men,2003,Age standardised (30-79 years),0.354756245,0.305322958,0.189094971,0.041043391,0.216509926
Azerbaijan,AZE,Men,2004,Age standardised (30-79 years),0.356841854,0.313743067,0.197478695,0.043879808,0.212580958
Azerbaijan,AZE,Men,2005,Age standardised (30-79 years),0.359119698,0.322538274,0.206093775,0.046869086,0.209155962
Azerbaijan,AZE,Men,2006,Age standardised (30-79 years),0.361598305,0.331778161,0.21482327,0.049916622,0.206294287
Azerbaijan,AZE,Men,2007,Age standardised (30-79 years),0.364212706,0.341553409,0.223728647,0.052968212,0.203932294
Azerbaijan,AZE,Men,2008,Age standardised (30-79 years),0.366913501,0.351705417,0.232715076,0.056019486,0.20208117
Azerbaijan,AZE,Men,2009,Age standardised (30-79 years),0.36971237,0.36219177,0.241783949,0.059022208,0.200604592
Azerbaijan,AZE,Men,2010,Age standardised (30-79 years),0.37249888,0.372991958,0.250930556,0.062020259,0.19940029
Azerbaijan,AZE,Men,2011,Age standardised (30-79 years),0.375223518,0.383790367,0.259968784,0.064994256,0.198515294
Azerbaijan,AZE,Men,2012,Age standardised (30-79 years),0.377892861,0.394579219,0.268783417,0.06790617,0.197974688
Azerbaijan,AZE,Men,2013,Age standardised (30-79 years),0.380633654,0.405214716,0.277280931,0.070722539,0.197733938
Azerbaijan,AZE,Men,2014,Age standardised (30-79 years),0.38327051,0.415694646,0.285484437,0.073434893,0.197651711
Azerbaijan,AZE,Men,2015,Age standardised (30-79 years),0.385832731,0.426046665,0.293610611,0.076066935,0.197677596
Azerbaijan,AZE,Men,2016,Age standardised (30-79 years),0.388307361,0.436270955,0.301779265,0.078781901,0.197683335
Azerbaijan,AZE,Men,2017,Age standardised (30-79 years),0.390999303,0.44606042,0.309427033,0.081397105,0.197850878
Azerbaijan,AZE,Men,2018,Age standardised (30-79 years),0.393542133,0.455679873,0.31729191,0.084536999,0.198009146
Azerbaijan,AZE,Men,2019,Age standardised (30-79 years),0.395996789,0.465204177,0.325401292,0.088169035,0.198237297
Bahamas,BHS,Men,1990,Age standardised (30-79 years),0.388774798,0.372385927,0.193617131,0.038672184,0.279113138
Bahamas,BHS,Men,1991,Age standardised (30-79 years),0.391436812,0.379163731,0.200140146,0.039865867,0.271550859
Bahamas,BHS,Men,1992,Age standardised (30-79 years),0.394194153,0.386117991,0.207030818,0.041372284,0.264155152
Bahamas,BHS,Men,1993,Age standardised (30-79 years),0.397054256,0.393232802,0.21426928,0.043267888,0.256940681
Bahamas,BHS,Men,1994,Age standardised (30-79 years),0.399860809,0.400431776,0.221905733,0.045518484,0.249900808
Bahamas,BHS,Men,1995,Age standardised (30-79 years),0.402693646,0.407685058,0.229866281,0.048128293,0.243075762
Bahamas,BHS,Men,1996,Age standardised (30-79 years),0.405631637,0.414956449,0.238129295,0.05106146,0.236430517
Bahamas,BHS,Men,1997,Age standardised (30-79 years),0.408648384,0.422201067,0.246638364,0.054332905,0.229953605
Bahamas,BHS,Men,1998,Age standardised (30-79 years),0.411748833,0.42944157,0.255390928,0.057923979,0.223678687
Bahamas,BHS,Men,1999,Age standardised (30-79 years),0.414986716,0.436700874,0.264339212,0.061828143,0.217544912
Bahamas,BHS,Men,2000,Age standardised (30-79 years),0.418345673,0.443975157,0.27350729,0.066049245,0.211661859
Bahamas,BHS,Men,2001,Age standardised (30-79 years),0.421776808,0.451338918,0.282900512,0.070611004,0.206026977
Bahamas,BHS,Men,2002,Age standardised (30-79 years),0.425256964,0.458730848,0.292504094,0.075546706,0.200639581
Bahamas,BHS,Men,2003,Age standardised (30-79 years),0.428798036,0.466046518,0.302288809,0.080852789,0.195446046
Bahamas,BHS,Men,2004,Age standardised (30-79 years),0.432302228,0.473411609,0.312156265,0.086470266,0.190449115
Bahamas,BHS,Men,2005,Age standardised (30-79 years),0.435713653,0.480739633,0.321949522,0.092215174,0.185647919
Bahamas,BHS,Men,2006,Age standardised (30-79 years),0.439000403,0.488099015,0.331505108,0.09804151,0.181102807
Bahamas,BHS,Men,2007,Age standardised (30-79 years),0.442116886,0.495488424,0.340879588,0.103914697,0.176813853
Bahamas,BHS,Men,2008,Age standardised (30-79 years),0.444939577,0.502983183,0.350020147,0.109864298,0.172709271
Bahamas,BHS,Men,2009,Age standardised (30-79 years),0.447391581,0.510443546,0.35887336,0.115795771,0.168843524
Bahamas,BHS,Men,2010,Age standardised (30-79 years),0.4493383,0.517854218,0.367428738,0.12174019,0.165313783
Bahamas,BHS,Men,2011,Age standardised (30-79 years),0.450778178,0.524969472,0.375486836,0.127652315,0.16219044
Bahamas,BHS,Men,2012,Age standardised (30-79 years),0.451718815,0.531805609,0.383054402,0.133464544,0.159466316
Bahamas,BHS,Men,2013,Age standardised (30-79 years),0.452304216,0.538390669,0.390018043,0.139155657,0.157187448
Bahamas,BHS,Men,2014,Age standardised (30-79 years),0.452685867,0.544684673,0.396470297,0.144473552,0.155316765
Bahamas,BHS,Men,2015,Age standardised (30-79 years),0.453003398,0.55066109,0.402348745,0.149462275,0.153821802
Bahamas,BHS,Men,2016,Age standardised (30-79 years),0.45340872,0.556419383,0.407896165,0.15436546,0.1525862
Bahamas,BHS,Men,2017,Age standardised (30-79 years),0.454075381,0.56177553,0.412925448,0.158998677,0.151620766
Bahamas,BHS,Men,2018,Age standardised (30-79 years),0.454787395,0.566976712,0.417823114,0.164023602,0.15082423
Bahamas,BHS,Men,2019,Age standardised (30-79 years),0.455461316,0.572101866,0.422777581,0.169446955,0.150156569
Bahrain,BHR,Men,1990,Age standardised (30-79 years),0.385147486,0.258626529,0.1561456,0.034713988,0.292921858
Bahrain,BHR,Men,1991,Age standardised (30-79 years),0.386296714,0.263097696,0.160540161,0.03482368,0.287274641
Bahrain,BHR,Men,1992,Age standardised (30-79 years),0.387538131,0.267794084,0.165251059,0.035163102,0.281749677
Bahrain,BHR,Men,1993,Age standardised (30-79 years),0.38881229,0.272706727,0.170269754,0.035755431,0.276334737
Bahrain,BHR,Men,1994,Age standardised (30-79 years),0.389991596,0.277860311,0.175643412,0.036601027,0.271045853
