IndicatorCode,Indicator_c,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2022,TRUE,,,,,,,,,,,,,5871,,,,,,5871,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2022,TRUE,,,,,,,,,,,,,602,,,,,,602,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2022,TRUE,,,,,,,,,,,,,6081,,,,,,6081,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2022,TRUE,,,,,,,,,,,,,61142,,,,,,61 142,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2022,TRUE,,,,,,,,,,,,,6142,,,,,,6142,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2022,TRUE,,,,,,,,,,,,,639,,,,,,639,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2022,TRUE,,,,,,,,,,,,,655,,,,,,655,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2022,TRUE,,,,,,,,,,,,,6800,,,,,,6800,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2022,TRUE,,,,,,,,,,,,,6913,,,,,,6913,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,TRUE,,,,,,,,,,,,,783,,,,,,783,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,TRUE,,,,,,,,,,,,,806,,,,,,806,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2022,TRUE,,,,,,,,,,,,,85,,,,,,85,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2022,TRUE,,,,,,,,,,,,,886,,,,,,886,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2022,TRUE,,,,,,,,,,,,,89,,,,,,89,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,AGO,Angola,Year,2022,TRUE,,,,,,,,,,,,,967,,,,,,967,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2022,TRUE,,,,,,,,,,,,,11220,,,,,,11 220,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2022,TRUE,,,,,,,,,,,,,1507,,,,,,1507,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2022,TRUE,,,,,,,,,,,,,1797,,,,,,1797,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2022,TRUE,,,,,,,,,,,,,1800,,,,,,1800,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,UGA,Uganda,Year,2022,TRUE,,,,,,,,,,,,,1820,,,,,,1820,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2022,TRUE,,,,,,,,,,,,,199,,,,,,199,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2022,TRUE,,,,,,,,,,,,,200,,,,,,200,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2022,TRUE,,,,,,,,,,,,,210,,,,,,210,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,TRUE,,,,,,,,,,,,,227,,,,,,227,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2022,TRUE,,,,,,,,,,,,,2326,,,,,,2326,,Value obtained from Licensed to Practice,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2022,TRUE,,,,,,,,,,,,,233,,,,,,233,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2022,TRUE,,,,,,,,,,,,,247,,,,,,247,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2022,TRUE,,,,,,,,,,,,,288,,,,,,288,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2022,TRUE,,,,,,,,,,,,,31,,,,,,31,,Value obtained from Practising,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2022,TRUE,,,,,,,,,,,,,314,,,,,,314,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,TCD,Chad,Year,2022,TRUE,,,,,,,,,,,,,320,,,,,,320,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2022,TRUE,,,,,,,,,,,,,3299,,,,,,3299,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2022,TRUE,,,,,,,,,,,,,369,,,,,,369,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2022,TRUE,,,,,,,,,,,,,37144,,,,,,37 144,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2022,TRUE,,,,,,,,,,,,,375,,,,,,375,,Value obtained from Licensed to Practice,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,TRUE,,,,,,,,,,,,,378,,,,,,378,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,NER,Niger,Year,2022,TRUE,,,,,,,,,,,,,4,,,,,,4,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2022,TRUE,,,,,,,,,,,,,402,,,,,,402,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2022,TRUE,,,,,,,,,,,,,447,,,,,,447,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2022,TRUE,,,,,,,,,,,,,449,,,,,,449,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2022,TRUE,,,,,,,,,,,,,472,,,,,,472,,Value obtained from Professionally Active,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,PER,Peru,Year,2022,TRUE,,,,,,,,,,,,,5573,,,,,,5573,,Value obtained from Professionally Active,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2022,TRUE,,,,,,,,,,,,,5583,,,,,,5583,,Value obtained from Practising,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2022,TRUE,,,,,,,,,,,,,5612,,,,,,5612,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2022,TRUE,,,,,,,,,,,,,57,,,,,,57,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2022,TRUE,,,,,,,,,,,,,588,,,,,,588,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2022,TRUE,,,,,,,,,,,,,6,,,,,,6,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,AGO,Angola,Year,2022,TRUE,,,,,,,,,,,,,636,,,,,,636,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2022,TRUE,,,,,,,,,,,,,710,,,,,,710,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2022,TRUE,,,,,,,,,,,,,73,,,,,,73,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,COG,Congo,Year,2022,TRUE,,,,,,,,,,,,,80,,,,,,80,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2022,TRUE,,,,,,,,,,,,,80,,,,,,80,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,TRUE,,,,,,,,,,,,,850,,,,,,850,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2022,TRUE,,,,,,,,,,,,,88,,,,,,88,,,EN,2024-05-19T14:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2022,TRUE,,,,,,,,,,,,,91,,,,,,91,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2021,TRUE,,,,,,,,,,,,,0.004,,,,,,0.004,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2021,FALSE,,,,,,,,,,,,,0.01,,,,,,0.01,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2021,TRUE,,,,,,,,,,,,,0.015,,,,,,0.015,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2021,FALSE,,,,,,,,,,,,,0.024,,,,,,0.024,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2021,FALSE,,,,,,,,,,,,,0.071,,,,,,0.071,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2021,TRUE,,,,,,,,,,,,,0.079,,,,,,0.079,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2021,TRUE,,,,,,,,,,,,,0.079,,,,,,0.079,,Reported by NHWA FP,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,TCD,Chad,Year,2021,FALSE,,,,,,,,,,,,,0.083,,,,,,0.083,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2021,FALSE,,,,,,,,,,,,,0.097,,,,,,0.097,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2021,FALSE,,,,,,,,,,,,,0.13,,,,,,0.127,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2021,FALSE,,,,,,,,,,,,,0.16,,,,,,0.163,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2021,FALSE,,,,,,,,,,,,,0.17,,,,,,0.174,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,FALSE,,,,,,,,,,,,,0.22,,,,,,0.215,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2021,FALSE,,,,,,,,,,,,,0.24,,,,,,0.239,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,BEN,Benin,Year,2021,FALSE,,,,,,,,,,,,,0.31,,,,,,0.31,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2021,FALSE,,,,,,,,,,,,,0.31,,,,,,0.313,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2021,FALSE,,,,,,,,,,,,,0.32,,,,,,0.315,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2021,FALSE,,,,,,,,,,,,,0.41,,,,,,0.407,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2021,FALSE,,,,,,,,,,,,,0.58,,,,,,0.575,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2021,FALSE,,,,,,,,,,,,,0.61,,,,,,0.61,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2021,FALSE,,,,,,,,,,,,,0.63,,,,,,0.63,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2021,FALSE,,,,,,,,,,,,,0.65,,,,,,0.648,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2021,FALSE,,,,,,,,,,,,,0.71,,,,,,0.707,,Data reported by Zambia to SADC and WHO in June 2022,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2021,TRUE,,,,,,,,,,,,,0.76,,,,,,0.755,,MOH Staff List; National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2021,FALSE,,,,,,,,,,,,,0.81,,,,,,0.812,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2021,TRUE,,,,,,,,,,,,,0.82,,,,,,0.816,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2021,FALSE,,,,,,,,,,,,,0.92,,,,,,0.918,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2021,TRUE,,,,,,,,,,,,,1.01,,,,,,1.009,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2021,TRUE,,,,,,,,,,,,,1.06,,,,,,1.063,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2021,FALSE,,,,,,,,,,,,,1.29,,,,,,1.288,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,FALSE,,,,,,,,,,,,,1.46,,,,,,1.456,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,PER,Peru,Year,2021,FALSE,,,,,,,,,,,,,1.52,,,,,,1.519,,Value obtained from Professionally Active,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2021,TRUE,,,,,,,,,,,,,1.68,,,,,,1.682,,Source: Health and care workforce in Europe: time to act.,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,TRUE,,,,,,,,,,,,,1.71,,,,,,1.713,,Value obtained from Licensed to Practice,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,COL,Colombia,Year,2021,TRUE,,,,,,,,,,,,,1.85,,,,,,1.852,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2021,FALSE,,,,,,,,,,,,,10.25,,,,,,10.249,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2021,FALSE,,,,,,,,,,,,,10.45,,,,,,10.449,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,CAN,Canada,Year,2021,FALSE,,,,,,,,,,,,,10.55,,,,,,10.545,,Value obtained from Practising,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2021,TRUE,,,,,,,,,,,,,10.93,,,,,,10.927,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2021,TRUE,,,,,,,,,,,,,11.06,,,,,,11.061,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2021,FALSE,,,,,,,,,,,,,11.1,,,,,,11.104,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2021,FALSE,,,,,,,,,,,,,11.56,,,,,,11.562,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2021,TRUE,,,,,,,,,,,,,12.54,,,,,,12.537,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2021,TRUE,,,,,,,,,,,,,12.81,,,,,,12.814,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2021,FALSE,,,,,,,,,,,,,13.07,,,,,,13.068,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2021,TRUE,,,,,,,,,,,,,13.3,,,,,,13.302,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2021,TRUE,,,,,,,,,,,,,13.33,,,,,,13.327,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2021,TRUE,,,,,,,,,,,,,16.18,,,,,,16.18,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2021,TRUE,,,,,,,,,,,,,2.13,,,,,,2.133,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2021,TRUE,,,,,,,,,,,,,2.18,,,,,,2.178,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2021,TRUE,,,,,,,,,,,,,2.3,,,,,,2.303,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2021,FALSE,,,,,,,,,,,,,2.34,,,,,,2.341,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2021,TRUE,,,,,,,,,,,,,2.38,,,,,,2.381,,"Source: Carte sanitaire 2020-2021, http://www.santetunisie.rns.tn/images/statdep/CS2021.pdf",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2021,FALSE,,,,,,,,,,,,,2.38,,,,,,2.383,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2021,TRUE,,,,,,,,,,,,,2.39,,,,,,2.386,,Value obtained from Professionally Active,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,FIN,Finland,Year,2021,TRUE,,,,,,,,,,,,,20.3,,,,,,20.3,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,MLT,Malta,Year,2021,TRUE,,,,,,,,,,,,,25.48,,,,,,25.479,,Pharmacy Council register; National Reporting Instrument (NRI)- 2021 Code reporting,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2021,FALSE,,,,,,,,,,,,,3.11,,,,,,3.106,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2021,TRUE,,,,,,,,,,,,,3.36,,,,,,3.357,,Fonte: Cadastro Nacional de Estabelecimentos de SaÃºde (CNES) - MinistÃ©rio da SaÃºde  CBOs utilizados: 2234 â€“ FarmacÃªuticos,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2021,TRUE,,,,,,,,,,,,,4.39,,,,,,4.389,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2021,TRUE,,,,,,,,,,,,,4.7,,,,,,4.698,,"Data Source:  Professional Regulation Commission and Department of Health as of May 18, 2022",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2021,FALSE,,,,,,,,,,,,,4.9,,,,,,4.896,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2021,FALSE,,,,,,,,,,,,,5.37,,,,,,5.367,,Reported by NHWA FP,EN,2024-05-19T14:00:00.000Z
